date,channel_id,video_id,live_or_on_demand,subscribed_status,country_code,device_type,operating_system,views,engaged_views,watch_time_minutes,average_view_duration_seconds,average_view_duration_percentage,red_views,red_watch_time_minutes
20260716,UCSes4X8uDrpc4X46hJKjejg,LSwj_klZHr8,on_demand,subscribed,AU,102,4,4,4,14.78685,221.80275,50.06834085778781,3,7.6299666666666663
20260716,UCSes4X8uDrpc4X46hJKjejg,ePdXtNfowRo,on_demand,not_subscribed,ZA,104,5,1,1,8.5454833333333333,512.729,99.947173489278754,1,8.5454833333333333
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,not_subscribed,SG,102,4,1,1,0.10303333333333334,6.182,11.039285714285715,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,qMc2Kadj1PU,on_demand,not_subscribed,US,101,2,3,3,17.4653,349.306,51.142898975109809,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,Ck3vqY7J6xQ,on_demand,not_subscribed,PA,102,26,1,1,0.24306666666666665,14.584,4.571786833855799,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,po8YrSQivoM,on_demand,not_subscribed,KR,104,4,2,2,1.4266666666666667,42.8,1.2470862470862472,1,0.165
20260716,UCSes4X8uDrpc4X46hJKjejg,mza6X5H4Mzs,on_demand,not_subscribed,MY,104,4,1,1,9.1133333333333333,546.8,16.19188628960616,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,_QSU5kf-qK4,on_demand,not_subscribed,US,104,5,28,15,13.322183333333333,52.818733333333327,96.0340606060606,4,1.0153333333333332
20260716,UCSes4X8uDrpc4X46hJKjejg,ilSPJeVLgYk,on_demand,subscribed,US,101,30,6,3,3.1648166666666668,62.127,82.836,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,k2rjwlyjahc,on_demand,not_subscribed,RO,104,5,1,0,0.041166666666666664,0,0,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,k2rjwlyjahc,on_demand,subscribed,IL,101,2,2,1,0.89575,53.745,99.527777777777771,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,Ck3vqY7J6xQ,on_demand,not_subscribed,ZW,105,5,1,1,3.1446666666666667,188.68,59.147335423197489,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,BvHw3ddSlms,on_demand,not_subscribed,PH,101,9,1,1,0.2252,13.512,0.28297382198952881,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,Ck3vqY7J6xQ,on_demand,subscribed,TZ,104,4,1,1,0.255,15.3,4.7962382445141065,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,9wz9-cF3hOY,on_demand,not_subscribed,CA,104,4,1,0,0.026666666666666668,0,0,1,0.026666666666666668
20260716,UCSes4X8uDrpc4X46hJKjejg,ilSPJeVLgYk,on_demand,subscribed,PL,101,2,2,1,1.6910833333333333,101.465,135.28666666666666,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,JwDkO74iC-w,on_demand,not_subscribed,US,102,4,3,3,148.00565,2960.113,56.544660936007638,2,60.755300000000005
20260716,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,not_subscribed,US,104,5,21,21,108.51403333333333,310.0400952380952,17.625929234684207,1,0.067666666666666667
20260716,UCSes4X8uDrpc4X46hJKjejg,mza6X5H4Mzs,on_demand,subscribed,ET,101,2,1,1,0.10083333333333333,6.05,0.17915309446254071,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,50MHq47IaLU,on_demand,not_subscribed,US,102,29,46,28,44.109183333333334,94.519678571428571,82.1910248447205,1,1.6247
20260716,UCSes4X8uDrpc4X46hJKjejg,J6rzMuvuMuo,on_demand,subscribed,MY,104,4,3,1,1.2183333333333333,72.2,100.27777777777777,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,JUn4tQJ9Y60,on_demand,not_subscribed,TH,101,2,3,1,2.4218666666666668,145.312,220.16969696969696,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,0QY1tjLVhII,on_demand,not_subscribed,SA,105,4,1,1,0.185,11.1,24.666666666666668,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,ilSPJeVLgYk,on_demand,not_subscribed,CH,104,4,4,3,3.2266666666666666,64.533333333333331,86.044444444444451,1,1.195
20260716,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,subscribed,SE,104,4,1,1,0.2,12,23.529411764705884,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,HAYtxUru2wQ,on_demand,not_subscribed,GP,104,5,1,0,0.03,0,0,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,GfFfsclUZhg,on_demand,not_subscribed,US,104,5,1,1,0.2065,12.39,0.3375102152002179,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,subscribed,NZ,101,2,2,2,1.6027166666666666,48.0815,85.859821428571422,1,0.70671666666666666
20260716,UCSes4X8uDrpc4X46hJKjejg,4K9jJkuVPTk,on_demand,not_subscribed,US,104,5,1,1,1.61,96.6,32.745762711864408,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,Ox7Rrh40O2o,on_demand,not_subscribed,JP,104,4,1,1,1.3183333333333334,79.1,98.875,1,1.3183333333333334
20260716,UCSes4X8uDrpc4X46hJKjejg,-4YEzVnpr50,on_demand,not_subscribed,IN,104,4,1,1,0.39833333333333332,23.9,8.0201342281879189,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,ilSPJeVLgYk,on_demand,not_subscribed,US,102,28,15,9,9.333,62.22,82.96,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,gX5Aks5a3eE,on_demand,not_subscribed,CA,102,19,1,1,3.051,183.06,54.808383233532936,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,not_subscribed,US,103,10,446,261,283.68285,65.079931034482769,116.21416256157636,14,5.7241333333333335
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,not_subscribed,CW,102,19,1,1,9.2768666666666668,556.612,90.801305057096243,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,not_subscribed,ME,104,4,3,2,1.0916666666666666,32.75,58.482142857142854,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,po8YrSQivoM,on_demand,not_subscribed,TH,101,2,1,1,8.3235166666666665,499.411,14.551602564102565,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,not_subscribed,IT,104,5,3,3,18.536666666666665,370.73333333333335,60.478520935290916,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,subscribed,BZ,102,26,2,2,8.1753833333333326,245.2615,40.0100326264274,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,FdVAq_ppu74,on_demand,not_subscribed,ID,104,5,1,1,0.88583333333333336,53.15,96.63636363636364,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,RO,104,5,7,4,2.5246666666666666,37.87,74.254901960784309,3,1.4406666666666668
20260716,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,subscribed,IL,101,2,1,1,0.20615,12.369,24.252941176470589,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,ilSPJeVLgYk,on_demand,not_subscribed,TT,104,4,2,1,0.56666666666666665,32,42.666666666666664,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,J6rzMuvuMuo,on_demand,not_subscribed,TW,104,4,9,7,6.428,54.911428571428573,76.265873015873012,2,1.6396666666666666
20260716,UCSes4X8uDrpc4X46hJKjejg,9wz9-cF3hOY,on_demand,subscribed,US,104,5,2,1,1.3196666666666668,79.18,102.83116883116882,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,ZGYi_dYF-rA,on_demand,subscribed,GB,104,4,6,3,2.2349833333333335,44.333,70.369841269841274,2,1.08665
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,subscribed,DZ,101,2,2,1,0.9492,56.952,101.7,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,k2rjwlyjahc,on_demand,not_subscribed,IL,102,19,1,1,0.73971666666666669,44.383,82.190740740740736,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,g8sN5qexhMU,on_demand,subscribed,PH,104,4,6,6,19.616666666666667,196.16666666666666,29.67725668179526,2,2.44
20260716,UCSes4X8uDrpc4X46hJKjejg,Ck3vqY7J6xQ,on_demand,subscribed,BS,104,4,1,1,5.4866666666666664,329.2,103.1974921630094,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,IR,104,4,2,1,0.18333333333333332,9.1,17.843137254901961,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,ilSPJeVLgYk,on_demand,not_subscribed,US,102,12,26,14,19.615933333333334,84.068285714285707,112.09104761904761,2,1.5532166666666667
20260716,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,not_subscribed,AG,102,29,1,1,12.640683333333333,758.441,99.926350461133069,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,not_subscribed,PR,101,2,2,2,0.56686666666666663,17.006,2.7742251223491028,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,not_subscribed,MY,105,4,2,1,0.9966666666666667,59.8,106.78571428571429,2,0.9966666666666667
20260716,UCSes4X8uDrpc4X46hJKjejg,k2rjwlyjahc,on_demand,not_subscribed,ZA,102,4,1,1,0.4027,24.162,44.744444444444447,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,ZGYi_dYF-rA,on_demand,not_subscribed,SI,104,4,1,0,0.025,0,0,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,dBLmTHYXnvk,on_demand,not_subscribed,US,102,26,1,1,0.66555,39.933,1.004856567689985,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,_88BKGbZUdE,on_demand,not_subscribed,AU,104,5,1,1,4.4416666666666664,266.5,50.569259962049337,1,4.4416666666666664
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,not_subscribed,GR,104,5,2,2,3.9368333333333334,118.105,19.266721044045678,1,3.0851666666666668
20260716,UCSes4X8uDrpc4X46hJKjejg,rWg2Ep67tzA,on_demand,not_subscribed,PH,104,4,1,0,0.063333333333333339,0,0,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,kXFMUrAnk8Q,on_demand,subscribed,US,104,5,1,1,16.413833333333333,984.83,26.827295014982294,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,QFEUI0R2SXA,on_demand,not_subscribed,US,104,5,1,0,0.026666666666666668,0,0,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,HAYtxUru2wQ,on_demand,subscribed,QA,104,5,1,1,0.08533333333333333,5.12,6.481012658227848,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,J6rzMuvuMuo,on_demand,not_subscribed,SO,104,5,3,1,1.2211666666666667,72.42,100.58333333333333,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,not_subscribed,JM,103,10,1,1,0.10203333333333334,6.122,10.932142857142857,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,mza6X5H4Mzs,on_demand,subscribed,US,103,10,11,11,72.54398333333333,395.69445454545456,11.717336527848817,4,14.4284
20260716,UCSes4X8uDrpc4X46hJKjejg,9zaom3QbjYs,on_demand,not_subscribed,US,102,4,47,47,129.57378333333332,165.41334042553191,21.793588988871136,18,44.5941
20260716,UCSes4X8uDrpc4X46hJKjejg,po8YrSQivoM,on_demand,subscribed,MY,101,2,2,2,11.02875,330.8625,9.640515734265735,1,0
20260716,UCSes4X8uDrpc4X46hJKjejg,ldIBIZwjv48,on_demand,not_subscribed,ID,104,4,2,1,0.68666666666666665,41.2,117.71428571428571,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,LSwj_klZHr8,on_demand,subscribed,PH,104,4,18,18,85.188333333333333,283.96111111111111,64.0995736142463,6,33.17
20260716,UCSes4X8uDrpc4X46hJKjejg,J6rzMuvuMuo,on_demand,not_subscribed,AE,101,2,7,4,4.2988166666666663,63.5535,88.26875,4,1.2708666666666666
20260716,UCSes4X8uDrpc4X46hJKjejg,p5XiosuCXB8,on_demand,subscribed,MX,102,28,1,1,0.0031833333333333332,0.191,0.31311475409836065,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,HAYtxUru2wQ,on_demand,subscribed,SR,104,4,1,1,0.42333333333333334,25.4,32.151898734177216,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,not_subscribed,RE,104,4,1,1,0.11625,6.975,12.455357142857142,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,50MHq47IaLU,on_demand,subscribed,US,104,4,15,9,12.578316666666666,83.566555555555567,72.666570048309183,5,4.3816666666666668
20260716,UCSes4X8uDrpc4X46hJKjejg,84XwX8zGUOk,on_demand,not_subscribed,PH,104,4,1,1,1.035,62.1,11.988416988416988,1,1.035
20260716,UCSes4X8uDrpc4X46hJKjejg,LSwj_klZHr8,on_demand,not_subscribed,FR,104,4,1,1,0.22163333333333332,13.298,3.001805869074492,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,HAYtxUru2wQ,on_demand,not_subscribed,GM,104,5,8,6,4.7505,47.241666666666667,59.799578059071727,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,subscribed,TR,101,2,1,1,3.43075,205.845,33.579934747145188,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,HAYtxUru2wQ,on_demand,subscribed,PH,104,5,28,14,14.639333333333333,62.043571428571433,78.5361663652803,13,6.051166666666667
20260716,UCSes4X8uDrpc4X46hJKjejg,B4aYi06AO4g,on_demand,not_subscribed,US,104,4,1,1,0.40666666666666668,24.4,0.78380982974622548,1,0.40666666666666668
20260716,UCSes4X8uDrpc4X46hJKjejg,HAYtxUru2wQ,on_demand,subscribed,CZ,104,4,1,1,0.52,31.2,39.493670886075947,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,LSwj_klZHr8,on_demand,subscribed,EE,101,9,2,2,10.9651,328.953,74.255756207674949,1,7.3040666666666665
20260716,UCSes4X8uDrpc4X46hJKjejg,mza6X5H4Mzs,on_demand,not_subscribed,CA,102,31,1,1,0.33146666666666669,19.888,0.58892508143322475,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,US,103,27,3,2,1.7484666666666666,52.454,102.85098039215686,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,wt0fDe3hO0Y,on_demand,subscribed,CL,104,4,1,1,0.32,19.2,0.46153846153846156,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,HAYtxUru2wQ,on_demand,not_subscribed,FR,104,5,35,18,16.636,54.565555555555555,69.070323488045,7,0.89816666666666667
20260716,UCSes4X8uDrpc4X46hJKjejg,wcyttE-zXMk,on_demand,not_subscribed,FR,104,5,1,1,0.17233333333333334,10.34,16.15625,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,zxka0rRvmaU,on_demand,not_subscribed,MA,104,5,1,1,0.67533333333333334,40.52,86.2127659574468,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,ZA,102,4,5,4,1.6301166666666667,24.45175,47.944607843137256,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,Ey6xyzJD_2s,on_demand,not_subscribed,US,101,9,2,2,0.84968333333333335,25.4905,42.484166666666667,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,rq61MdGS0U4,on_demand,subscribed,US,102,26,1,1,7.4235333333333333,445.412,78.417605633802822,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,po8YrSQivoM,on_demand,not_subscribed,TW,101,2,7,7,92.003033333333335,788.59742857142851,22.977780552780551,2,42.724733333333333
20260716,UCSes4X8uDrpc4X46hJKjejg,0QY1tjLVhII,on_demand,not_subscribed,NZ,104,4,5,1,3.2333333333333334,194,431.11111111111109,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,ilSPJeVLgYk,on_demand,subscribed,IL,104,5,2,1,1.277,76.62,102.16,2,1.277
20260716,UCSes4X8uDrpc4X46hJKjejg,k5c7oBPcmRU,on_demand,subscribed,US,103,10,1,1,0.085483333333333328,5.129,11.397777777777778,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,ovzuDBHcqyE,on_demand,subscribed,US,105,5,1,1,30.246,1814.76,103.16998294485504,1,30.246
20260716,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,LC,104,5,2,1,0.13966666666666666,4.76,9.3333333333333339,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,not_subscribed,HN,104,5,1,1,11.1145,666.87,108.7879282218597,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,U0kEWDpv80Y,on_demand,not_subscribed,SX,104,4,1,1,0.023333333333333334,1.4,0.28112449799196787,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,subscribed,VN,104,5,1,1,0.087833333333333333,5.27,9.4107142857142865,1,0.087833333333333333
20260716,UCSes4X8uDrpc4X46hJKjejg,ldIBIZwjv48,on_demand,not_subscribed,GU,104,4,1,1,0.33833333333333332,20.3,58,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,U0kEWDpv80Y,on_demand,not_subscribed,US,100,1,2,2,8.7171666666666674,261.515,52.51305220883534,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,ilSPJeVLgYk,on_demand,not_subscribed,CA,101,9,8,6,7.02485,70.248499999999993,93.664666666666662,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,JOMMjWncBzA,on_demand,subscribed,PR,104,5,1,1,1.2098333333333333,72.59,96.786666666666662,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,LSwj_klZHr8,on_demand,subscribed,PL,103,10,1,1,3.9045166666666669,234.271,52.882844243792327,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,J6rzMuvuMuo,on_demand,not_subscribed,US,100,1,1,1,0.076666666666666661,4.6,6.3888888888888893,1,0.076666666666666661
20260716,UCSes4X8uDrpc4X46hJKjejg,LSwj_klZHr8,on_demand,subscribed,AU,104,4,4,4,8.6183333333333341,129.275,29.181715575620768,1,0.10333333333333333
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,subscribed,AU,103,10,3,3,8.1265666666666672,162.53133333333332,26.514083741163677,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,not_subscribed,SG,104,4,23,15,11.021666666666667,44.086666666666666,78.726190476190482,3,1.4866666666666666
20260716,UCSes4X8uDrpc4X46hJKjejg,g8sN5qexhMU,on_demand,subscribed,TH,104,5,1,1,10.995333333333333,659.72,99.806354009077154,1,10.995333333333333
20260716,UCSes4X8uDrpc4X46hJKjejg,Ck3vqY7J6xQ,on_demand,not_subscribed,NG,105,5,2,2,10.4125,312.375,97.923197492163013,1,5.3071666666666664
20260716,UCSes4X8uDrpc4X46hJKjejg,5xA-FaYOc_0,on_demand,not_subscribed,US,102,4,2,1,0.73235,43.941,99.865909090909085,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,84XwX8zGUOk,on_demand,not_subscribed,AU,104,4,1,1,0.185,11.1,2.1428571428571428,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,iXCkzLubjHQ,on_demand,subscribed,PH,102,12,3,1,1.1086333333333334,66.518,195.64117647058825,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,k2rjwlyjahc,on_demand,subscribed,IT,104,5,1,1,0.052,3.12,5.7777777777777777,1,0.052
20260716,UCSes4X8uDrpc4X46hJKjejg,UOsqGlestSU,on_demand,not_subscribed,US,102,4,2,1,1.41605,84.963,102.36506024096386,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,ncc0PEKBAFY,on_demand,not_subscribed,US,104,5,1,1,0.423,25.38,28.84090909090909,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,not_subscribed,ZA,101,9,12,6,7.06065,70.007166666666663,125.01279761904762,7,4.92635
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,subscribed,PK,104,4,3,2,1.9483333333333333,58.45,104.375,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,subscribed,HK,104,5,2,2,0.721,21.63,38.625,1,0.16816666666666666
20260716,UCSes4X8uDrpc4X46hJKjejg,HAYtxUru2wQ,on_demand,subscribed,AU,104,5,33,21,20.187633333333334,57.197047619047616,72.401326100060274,9,5.3473333333333333
20260716,UCSes4X8uDrpc4X46hJKjejg,wcyttE-zXMk,on_demand,subscribed,AU,104,5,1,1,1.0591666666666666,63.55,99.296875,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,A7YpyzGt_6c,on_demand,not_subscribed,US,105,5,3,3,81.48696666666666,1629.7393333333332,30.013615715162675,2,63.3643
20260716,UCSes4X8uDrpc4X46hJKjejg,h5VfJsb9IJI,on_demand,not_subscribed,US,104,5,1,1,0.083,4.98,0.14586994727592267,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,JwDkO74iC-w,on_demand,not_subscribed,US,104,4,19,19,302.48938333333331,955.22963157894742,18.246984366360024,4,57.120000000000005
20260716,UCSes4X8uDrpc4X46hJKjejg,po8YrSQivoM,on_demand,not_subscribed,VN,102,12,1,1,4.1283,247.698,7.217307692307692,1,4.1283
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,not_subscribed,US,101,2,982,574,631.22181666666665,65.158501742160283,116.35446739671478,129,57.073049999999995
20260716,UCSes4X8uDrpc4X46hJKjejg,iXCkzLubjHQ,on_demand,not_subscribed,US,104,5,37,21,9.09545,25.411761904761907,74.740476190476187,8,1.3746666666666667
20260716,UCSes4X8uDrpc4X46hJKjejg,dVOt2PRoaRE,on_demand,not_subscribed,US,102,1,2,2,2.3327833333333334,69.9835,30.295887445887445,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,not_subscribed,BZ,104,5,2,2,1.0588333333333333,31.765,56.723214285714285,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,subscribed,BS,101,9,4,4,5.3838333333333335,80.7575,13.174143556280587,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,k3pJGiIh1RE,on_demand,not_subscribed,BJ,104,4,3,1,0.375,20.8,40.784313725490193,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,wG7RXWoJcys,on_demand,not_subscribed,US,102,26,1,1,7.81135,468.681,99.931982942430707,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,HAYtxUru2wQ,on_demand,not_subscribed,MA,104,5,1,0,0.065833333333333327,0,0,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,HAYtxUru2wQ,on_demand,not_subscribed,RS,102,4,2,1,1.6675,100.05,126.64556962025317,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,LyXfNM-uyuI,on_demand,subscribed,IL,104,4,5,1,3.61,216.6,470.86956521739131,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,WpDAGs23cb0,on_demand,not_subscribed,RO,104,4,1,1,6.3533333333333335,381.2,38.54398382204247,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,Ck3vqY7J6xQ,on_demand,subscribed,AE,102,19,1,1,4.8783,292.698,91.754858934169278,1,4.8783
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,subscribed,GB,103,17,2,2,4.74645,142.3935,23.228955954323002,1,0.6676
20260716,UCSes4X8uDrpc4X46hJKjejg,LSwj_klZHr8,on_demand,subscribed,NZ,102,12,2,2,3.0715666666666666,92.147,20.800677200902935,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,bgTJnw7NRxw,on_demand,not_subscribed,US,104,4,1,1,0.42833333333333334,25.7,47.592592592592595,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,ZGYi_dYF-rA,on_demand,not_subscribed,CA,102,26,1,1,0.15848333333333334,9.509,15.093650793650793,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,subscribed,QA,101,2,1,1,7.592883333333333,455.573,74.318597063621539,1,7.592883333333333
20260716,UCSes4X8uDrpc4X46hJKjejg,J6rzMuvuMuo,on_demand,not_subscribed,IL,104,4,44,20,23.543333333333333,69.275,96.215277777777771,10,7.6199999999999992
20260716,UCSes4X8uDrpc4X46hJKjejg,po8YrSQivoM,on_demand,not_subscribed,HK,102,12,1,1,7.0695666666666668,424.174,12.359382284382285,1,7.0695666666666668
20260716,UCSes4X8uDrpc4X46hJKjejg,HAYtxUru2wQ,on_demand,not_subscribed,AT,105,4,1,1,0.435,26.1,33.037974683544306,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,po8YrSQivoM,on_demand,not_subscribed,SX,101,2,1,1,38.4414,2306.484,67.205244755244749,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,not_subscribed,JP,102,4,2,2,2.8725833333333335,86.1775,14.058319738988581,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,not_subscribed,HR,102,19,3,2,1.8732666666666666,56.198,100.35357142857143,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,59M8g_I818w,on_demand,not_subscribed,JM,101,2,3,2,1.9066166666666666,57.1985,102.14017857142858,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,NhHiDsqmBvI,on_demand,not_subscribed,US,101,2,2,1,0.18486666666666668,8.172,45.4,1,0.048666666666666664
20260716,UCSes4X8uDrpc4X46hJKjejg,Ck3vqY7J6xQ,on_demand,not_subscribed,ID,104,4,5,5,9.875,118.5,37.147335423197489,2,1.855
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,not_subscribed,GH,104,4,13,13,41.796666666666667,192.90769230769232,31.469444095871502,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,mza6X5H4Mzs,on_demand,subscribed,US,101,2,48,48,479.8027,599.753375,17.759945957950844,11,75.40675
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,not_subscribed,NL,102,1,1,1,7.0243,421.458,68.753344208809139,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,apguqLi-hhk,on_demand,subscribed,PH,101,2,19,19,114.44563333333333,361.40726315789476,58.957139177470594,4,22.077583333333333
20260716,UCSes4X8uDrpc4X46hJKjejg,XCtyiiCSRAk,on_demand,not_subscribed,US,104,4,14,8,4.825733333333333,35.093,73.110416666666666,1,0.38
20260716,UCSes4X8uDrpc4X46hJKjejg,k2rjwlyjahc,on_demand,not_subscribed,ZA,104,4,52,32,26.33405,49.30446875,91.304571759259261,6,2.63
20260716,UCSes4X8uDrpc4X46hJKjejg,bkGNuDS6ibU,on_demand,not_subscribed,US,102,26,1,1,0.069716666666666663,4.183,4.9797619047619044,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,Ck3vqY7J6xQ,on_demand,not_subscribed,BE,105,5,1,1,0.074166666666666672,4.45,1.3949843260188088,0,0
20260716,UCSes4X8uDrpc4X46hJKjejg,k2rjwlyjahc,on_demand,not_subscribed,NZ,105,4,1,1,0.655,39.3,72.777777777777771,0,0
